TIME_PERIOD,GEO_PICT,TOPIC,CONDITION,VIOLENCE_TYPE,PERPETRATOR,ACTUALITY,LIFEPER,OBS_VALUE
2009,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,6.0
2009,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,32.4
2019,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.7
2019,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,59.2
2009,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,43.3
2019,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,62.4
2009,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,3.3
2019,TO: Tonga,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,6.4
2009,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.6
2019,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,64.4
2019,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,24.4
2019,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,1.7
2019,TO: Tonga,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,22.2
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,17.8
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,48.9
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2009,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,TO: Tonga,VAW_TOPIC_018: Reasons for seeking help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,CONT_ECON: At least one act of economic abusive,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,23.1
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,EMO: Emotional violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,28.1
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,23.8
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,33.3
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,24.4
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,36.8
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,5.1
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.0
2007,TV: Tuvalu,VAW_TOPIC_001: Types of violence against women by partner,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,7.8
2007,TV: Tuvalu,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_MOD: Moderate physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_002: Partner Physical violence by severity,EVPART: Ever-partnered,PHYS_SEV: Severe physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.9
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_CHOK: Choked or burnt on purpose,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,1.9
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,11.1
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_FIST: Hit with a fist or something else,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,16.0
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,7.3
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_KICK: Kicked, dragged, beaten",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,11.0
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,12.6
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_PUSH: Pushed or shoved,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,16.8
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,18.6
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,PHYS_SLAP: Slapped or having something thrown at them,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,27.1
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,4.1
2007,TV: Tuvalu,VAW_TOPIC_003: Act of physical violence by partners,EVPART: Ever-partnered,"PHYS_WEAP: Threatened with or had a gun, knife or weapon used on them",PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,5.0
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_AFRAID: Having sexual intercourse because they were afraid of what partners could do,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,4.7
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,4.3
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_DEGRAD: Forced to perform degrading or humiliating sexual act(s),PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,5.0
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,4.0
2007,TV: Tuvalu,VAW_TOPIC_004: Acts of sexual violence by partners,EVPART: Ever-partnered,SEX_FORCE: Physically forced to have sexual intercourse when they did not want,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,4.7
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,12.7
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_HUM: Belittled or humiliated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,15.6
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,16.2
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_INS: Insulted,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,17.9
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,11.5
2007,TV: Tuvalu,VAW_TOPIC_005: Acts of emotional  violence by partners,EVPART: Ever-partnered,EMO_SCA: Scared or intimidated,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,15.1
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_FRIENDS: Partner keeps her from seeing her friends,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,15.9
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_OTHMAN: Partner gets angry if she speaks with another man,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,29.2
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_UNFAITH: Partner often suspicious she is unfaithful,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.2
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_006: Acts of controlling behaviours by partners,EVPART: Ever-partnered,CONT_WHERE: Partner insists on knowing where she is at all times,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,40.3
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,24.5
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,25.4
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYS: Physical violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,37.2
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,46.6
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,21.2
2007,TV: Tuvalu,VAW_TOPIC_007: Types of violence against women by others (non-partners),EVPART: Ever-partnered,SEX: Sexual violence,NONPART: Non-partner,ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_008: Non-Partner Physical violence by type of perpetrator,EVPART: Ever-partnered,PHYS: Physical violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALO12M: At least once in the past 12 months,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_009: Non-Partner Sexual violence by type of perpetrator,EVPART: Ever-partnered,SEX: Sexual violence,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,SINCE15: Since the age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,PARTNER: Partner,ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMFEM: Female family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,FAMMAL: Male family member(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHFEM: Female other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_010: Child sexual abuse prevalence by type of perpetrator,EVPART: Ever-partnered,SEX_CHILD: Child sexual abuse,OTHMAL: Male other(s),ALOLIFE: At least once in their lifetime,BEFORE15: Before age of 15,0.0
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,20.3
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,13.7
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,18.2
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,61.1
2007,TV: Tuvalu,VAW_TOPIC_016: Responses to partner violence - women told others about violence or leave home,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,5.0
2007,TV: Tuvalu,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,TV: Tuvalu,VAW_TOPIC_017: Seeking and receiving help,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
